Datetime,Close,High,Low,Open,Volume
2025-07-15 01:15:00+00:00,39401.96875,39423.0703125,39401.96875,39416.66015625,0
2025-07-15 01:16:00+00:00,39391.53125,39401.19921875,39390.58984375,39401.19921875,0
2025-07-15 01:17:00+00:00,39403.05078125,39403.05078125,39389.609375,39393.44140625,0
2025-07-15 01:18:00+00:00,39390.28125,39406.2890625,39389.6484375,39404.73828125,0
2025-07-15 01:19:00+00:00,39401.359375,39401.359375,39392.390625,39392.46875,0
2025-07-15 01:20:00+00:00,39405.140625,39406.26171875,39400.16015625,39400.16015625,0
2025-07-15 01:21:00+00:00,39413.30078125,39417.94921875,39405.21875,39405.46875,0
2025-07-15 01:22:00+00:00,39407.9296875,39423.75,39406.21875,39413.62109375,0
2025-07-15 01:23:00+00:00,39421.80078125,39421.80078125,39407.0390625,39409.3203125,0
2025-07-15 01:24:00+00:00,39445.73046875,39445.73046875,39419.0390625,39419.69921875,0
2025-07-15 01:25:00+00:00,39426.078125,39443.2890625,39422.3515625,39443.2890625,0
2025-07-15 01:26:00+00:00,39434.23046875,39434.23046875,39430.1015625,39430.640625,0
2025-07-15 01:27:00+00:00,39433.1015625,39436.03125,39423.21875,39430.7890625,0
2025-07-15 01:28:00+00:00,39441.390625,39443.4609375,39431.76953125,39431.76953125,0
2025-07-15 01:29:00+00:00,39428.578125,39441.76171875,39428.578125,39441.55078125,0
2025-07-15 01:30:00+00:00,39420.3984375,39430.7890625,39420.3984375,39427.78125,0
2025-07-15 01:31:00+00:00,39432.609375,39434.08984375,39420.44921875,39420.44921875,0
2025-07-15 01:32:00+00:00,39436.9296875,39436.9296875,39432.41015625,39433.73828125,0
2025-07-15 01:33:00+00:00,39418.5703125,39437.94140625,39416.05078125,39437.94140625,0
2025-07-15 01:34:00+00:00,39408.96875,39417.96875,39408.9296875,39417.33984375,0
2025-07-15 01:35:00+00:00,39427.171875,39427.171875,39408.890625,39408.890625,0
2025-07-15 01:36:00+00:00,39440.94921875,39440.94921875,39427.44921875,39427.44921875,0
2025-07-15 01:37:00+00:00,39431.94921875,39440.46875,39429.640625,39439.8515625,0
2025-07-15 01:38:00+00:00,39447.078125,39447.078125,39432.390625,39432.390625,0
2025-07-15 01:39:00+00:00,39468.8203125,39468.8203125,39448.609375,39450.109375,0
2025-07-15 01:40:00+00:00,39473.69140625,39478.44921875,39468.7890625,39468.7890625,0
2025-07-15 01:41:00+00:00,39469.96875,39476.2890625,39461.359375,39461.359375,0
2025-07-15 01:42:00+00:00,39502.0390625,39502.0390625,39475.12109375,39476.828125,0
2025-07-15 01:43:00+00:00,39525.171875,39526.390625,39500.55078125,39504.109375,0
2025-07-15 01:44:00+00:00,39564.609375,39569.73046875,39527.578125,39527.578125,0
2025-07-15 01:45:00+00:00,39565.98828125,39601.5703125,39559.48828125,39578.421875,0
2025-07-15 01:46:00+00:00,39569.71875,39575.828125,39554.1484375,39554.1484375,0
2025-07-15 01:47:00+00:00,39526.1796875,39555.0703125,39526.1796875,39552.37109375,0
2025-07-15 01:48:00+00:00,39540.828125,39540.828125,39540.828125,39540.828125,0
